Gene	logFC	logCPM	LR	PValue	FDR
LY9	0.0797056409386309	4.93164649631373	0.479378486196879	0.488703971768587	0.781001603568166
NFKB2	-0.0982883806976972	4.68677955099499	0.479291694695235	0.488743325087486	0.781001603568166
MTA2	-0.0230496881015147	9.1248366319247	0.478975173010497	0.488886888178719	0.781111767699393
ZNF182	0.126131111016448	4.43072327430754	0.478929598562956	0.488907564921216	0.781111767699393
ATF5	-0.116370924634784	4.57306770312394	0.478829953616639	0.488952778061684	0.781111767699393
CDC42SE2	0.0288694403350695	7.60769084105844	0.478750867845747	0.488988667584173	0.781111767699393
COX11	0.0478044577604009	6.00190385396076	0.47859295918272	0.489060340449375	0.781155807560585
C1QL2	-0.106611901588552	4.12695847825827	0.478430913966811	0.489133909024904	0.78118254592443
CRLS1	-0.0659647667286892	5.63133645725638	0.478335329844754	0.489177312881777	0.78118254592443
TIMMDC1	-0.0372932103213966	7.25003666452342	0.478264688170043	0.489209394726388	0.78118254592443
IQCF1	0.132251437836362	4.13405268801171	0.478064512638767	0.489300323267813	0.781257308727982
TWIST2	0.159993608150403	4.18172355452768	0.477956712868661	0.489349302327854	0.781265084084276
TELO2	0.0897906107106571	4.94562999846132	0.47754703582558	0.489535514474563	0.781491936221133
RPS23	-0.0500004771903584	12.0240104016546	0.477301058753824	0.489647376129003	0.781600065428704
PBDC1	-0.0465393571208544	6.20463169591138	0.477080768628355	0.489747592420361	0.781689587902085
ZNF625-ZNF20	0.102237839168575	4.62224734042907	0.476759310206944	0.489893894407785	0.781704599628829
MRPS26	0.0459889556612346	6.50380052843702	0.476722208184981	0.489910784948847	0.781704599628829
ACYP2	0.0394639774454124	7.02555048335837	0.47671207953249	0.489915396144387	0.781704599628829
TOB1	0.0493132371743365	6.02219319385759	0.476672239861387	0.489933534354089	0.781704599628829
ORAI2	0.0264556869836311	7.70444918808238	0.476432880275809	0.49004253358103	0.78179193506947
SLC25A14	-0.0672088726088472	5.33878247022227	0.476358199054744	0.490076550083352	0.78179193506947
AL049839.2	0.147626887189404	4.2104420505183	0.475835557935511	0.490314717789126	0.782062883243715
PCDH20	-0.123231705436736	4.13231950578401	0.47579171385469	0.490334706324608	0.782062883243715
MAPK4	-0.14907965025958	4.20739985746507	0.475612471813236	0.490416436987639	0.782101328722674
RPL10L	0.141800131881372	4.26940562039748	0.475517868065083	0.490459583502888	0.782101328722674
CYBA	0.149932766202462	4.19266485251651	0.475421548074507	0.490503519262159	0.782101328722674
RAB42	0.0961040320362916	4.68971738035575	0.475307526402389	0.4905555380209	0.782101328722674
ZNF75D	0.129154195786588	4.37922012382734	0.47525480495591	0.490579593615001	0.782101328722674
SLC25A6	-0.033372055159987	8.98486430905762	0.47508747523068	0.490655955393764	0.78215266690076
BFAR	0.0536158359909952	5.75215082596122	0.47485635767282	0.490761459704106	0.782191251392284
AOC1	-0.14551037722017	4.26711182171373	0.474811473272723	0.490781953657804	0.782191251392284
LSM14B	0.0979596377137193	4.74718992805915	0.474617256896295	0.490870648183267	0.782191251392284
THG1L	0.05539420019168	5.64533946562292	0.474534047973293	0.490908656133344	0.782191251392284
PRMT1	0.0511332492238694	5.89646573389909	0.474529278094565	0.490910835054742	0.782191251392284
LRBA	0.0773645147388217	4.98658732444634	0.474454207759322	0.490945129953028	0.782191251392284
IMPACT	-0.0649014777361954	5.33647235529887	0.474201515349876	0.491060598569845	0.782264306626351
PTPRM	-0.141904469123725	4.25036986103691	0.474160565750424	0.491079314892638	0.782264306626351
VWA1	-0.10048466835191	4.69960402404508	0.473250728427672	0.491495470478506	0.782786160617552
NRXN3	-0.086539470304252	4.98087219561679	0.473141930838494	0.491545273463997	0.782786160617552
MINDY2	0.0437313822085532	6.28538911320852	0.473107472867298	0.491561048640762	0.782786160617552
HLA-DRA	0.139662587994398	5.62569648986258	0.473058002054131	0.491583698314647	0.782786160617552
VKORC1	-0.0444597247284804	6.34277491371103	0.472961024740982	0.491628103385304	0.782786494710581
ZNF775	0.10721935785633	4.72994345933944	0.472221306866061	0.491967034592192	0.783212096507204
AC067968.1	-0.150308233841141	4.25696212891441	0.472184649780303	0.491983840658263	0.783212096507204
TPH2	-0.0947004366355031	4.65863750528018	0.472074871944642	0.492034175924197	0.783221831937573
MTF2	-0.0574463644818064	5.55079654197903	0.471839164007633	0.492142281697771	0.783323335668256
CDH10	0.143318513441917	4.25578593468193	0.471743009803276	0.492186393555331	0.783323335668256
FDXACB1	0.0794980709793087	4.94404054421368	0.471597170040127	0.492253311869376	0.783359448322586
TOP3B	-0.0890080703917406	4.86366123942606	0.471311393104884	0.49238448426753	0.783435012606615
OPN1SW	-0.124673117251254	4.13184400857263	0.471300992497554	0.492389259278277	0.783435012606615
CCDC34	0.056215049858694	5.75667860908462	0.471005663072503	0.492524879989158	0.783580407290754
USP50	0.145064785162211	4.24002811560125	0.470812887535061	0.492613439807976	0.783650911251919
KDM1A	-0.0488329103256575	6.03446052016815	0.470483932553066	0.492764621165768	0.783821012131845
SOX11	-0.0424912620178637	7.6906707400711	0.470364758266157	0.492819410545732	0.783837769359376
ZNF74	0.0600750554336584	5.35988709024643	0.470172707926849	0.492907725558803	0.783882512646895
VCL	0.0374509747674268	7.03983676502445	0.470106388942554	0.492938228732911	0.783882512646895
STXBP5	-0.134173714176178	4.30038265768824	0.469921887517728	0.493023106131195	0.783882512646895
TDRD12	-0.0885884495007488	4.75310487921876	0.469918705049338	0.493024570397832	0.783882512646895
TANGO2	0.045657589100765	6.12283434196618	0.469722977965489	0.493114639235031	0.783955344235784
FAM71F2	0.0525527055369863	5.77651694445638	0.469342511490595	0.493289799579361	0.784163429379793
AMT	-0.0684282217608537	5.18573864758417	0.46907686441898	0.493412160864648	0.784287552116544
CFAP299	0.102115480983379	4.69658432884361	0.468689284563084	0.493590777675783	0.784429314681267
GOLGA8G	-0.141575360700578	4.16550692388078	0.468545858019183	0.493656903531318	0.784429314681267
MSH6	-0.0457217368044423	5.89660957526583	0.468366599738033	0.493739570271016	0.784429314681267
EPOR	-0.137320909303538	4.2466954556062	0.468330740845801	0.493756109744023	0.784429314681267
TLDC2	-0.138948170784644	4.15555290018578	0.468260911031109	0.493788320555488	0.784429314681267
CAPN7	-0.066307280756914	5.67722484037723	0.468256070792052	0.493790553371858	0.784429314681267
ZNF836	-0.0416056955545638	6.4105191591747	0.468126897399543	0.49385014769464	0.784429314681267
PNMA2	-0.0404385008502037	6.6192877549607	0.468080750867955	0.493871440387139	0.784429314681267
ZNF354B	-0.0904232207396774	4.83195579779444	0.46783956900515	0.493982750344918	0.784429314681267
GOLGA8R	0.108208398213473	4.55826672974737	0.467791435612867	0.494004969850256	0.784429314681267
ORC2	-0.0562547257202691	5.55859985837748	0.467769009328492	0.494015322923298	0.784429314681267
CISD3	0.0823757931603852	5.06058990289451	0.467731146872268	0.494032802917205	0.784429314681267
FMO3	-0.11748232084589	4.50693759715475	0.467158767856176	0.494297180224784	0.784674094688847
ATF7IP2	-0.0810506350352723	5.02129462659073	0.467105695811199	0.494321705816593	0.784674094688847
INTS4	0.0607972395153629	5.37833435193171	0.466961236384293	0.494388473594957	0.784674094688847
RBMS2	-0.0505443542809005	5.88922457106133	0.46654564107655	0.494580642330138	0.784674094688847
KCNJ14	0.0702236570604002	5.41894943189974	0.466475203971754	0.494613224457451	0.784674094688847
PRR12	0.12571919230107	4.37262551228095	0.466312186561879	0.494688645341206	0.784674094688847
STAT2	0.0446855819196619	7.47887945922261	0.466299779592248	0.494694386284187	0.784674094688847
ZNF468	0.0974349653202941	4.64242298698002	0.466269288852288	0.494708495410593	0.784674094688847
ALDH8A1	0.112734407103721	4.47840461217422	0.466262777346685	0.494711508598477	0.784674094688847
AMH	-0.16845305956766	4.30654244816016	0.466248710228456	0.494718018238267	0.784674094688847
TP63	0.125695985231478	4.37338286049242	0.466181056058588	0.494749327605705	0.784674094688847
ZBTB4	0.0760802619258711	4.96484895796584	0.466171318088413	0.494753834471131	0.784674094688847
FCER1G	-0.138701150917412	4.30451055771613	0.466151754505574	0.494762888972733	0.784674094688847
PARP16	0.136182138970719	4.3424402999549	0.465933289569818	0.494864018782804	0.784695329892828
SF3B4	-0.0704557155934185	5.15276007233356	0.465867271156299	0.494894586267504	0.784695329892828
GSTM4	0.0906678668884745	4.93567194158325	0.465835738276098	0.494909187569602	0.784695329892828
LONRF1	-0.10817735896092	4.57249157246137	0.465391115369869	0.495115147386595	0.784831084876654
ZSCAN9	0.091991151994467	4.78682542339925	0.46524503162226	0.495182848291378	0.784831084876654
ENPP1	0.0668647611714943	5.27136611009666	0.465164802642391	0.495220036154517	0.784831084876654
C7	-0.108472068693665	4.55467726665918	0.465092137095894	0.495253722258509	0.784831084876654
STX6	-0.0726793557591902	5.25115238316469	0.465071416542173	0.495263328545047	0.784831084876654
LECT2	0.133164134202455	4.37426467355928	0.464985120786309	0.495303339620143	0.784831084876654
FAM161A	0.0440726228728079	6.39210190113477	0.464926745577998	0.495330408402138	0.784831084876654
TPD52	-0.0828005003409798	4.84897499681087	0.464819094429686	0.495380333133601	0.784831084876654
EFCAB6	0.0783383522227086	4.98323851886824	0.46470199262302	0.49543465035773	0.784831084876654
DRAM2	-0.0684929823685818	5.20782594677343	0.464694953951664	0.49543791553782	0.784831084876654
EDEM1	-0.086446701509402	4.80427610662444	0.464261112257304	0.495639240977698	0.784901516432009
PLEKHA4	0.0487476337244169	6.77287997310806	0.464073988572011	0.495726118762744	0.784901516432009
LGSN	-0.0956465080871937	4.70448240579436	0.464051895183616	0.495736377973729	0.784901516432009
TBCC	-0.0822194307841267	4.98467919546365	0.463836901548348	0.495836230362552	0.784901516432009
NEK7	0.135008656223692	4.30758154001306	0.46378396010175	0.495860823869326	0.784901516432009
TCP10L	0.121829248988695	4.47000297603579	0.463781745748179	0.495861852573547	0.784901516432009
MIA-RAB4B	0.158686124878068	4.17682881315478	0.463629247081712	0.495932706288011	0.784901516432009
CLEC4M	0.114453806410932	4.52900422772819	0.463419305020011	0.496030277178284	0.784901516432009
PRICKLE1	-0.0993179992646305	4.59278125874828	0.463397353655296	0.496040480975836	0.784901516432009
IKZF4	0.10488421831173	4.5811018869104	0.463094370499562	0.496181354773796	0.784901516432009
CCDC113	0.0512548840909141	6.1082219238725	0.463003138484737	0.496223786843234	0.784901516432009
PDLIM5	0.0337740225385348	6.70170735642093	0.462993564487931	0.496228240069963	0.784901516432009
TOR4A	-0.129285699717237	4.35506803739855	0.462942975372243	0.496251772092622	0.784901516432009
C3orf33	-0.0642611738662217	5.20654889628143	0.462688083191324	0.496370366308531	0.784901516432009
TOX2	0.108845947751478	4.61965183026031	0.462680641498594	0.496373829438225	0.784901516432009
NLRP12	-0.0644777795457405	5.23349732173664	0.462649894686308	0.496388138469292	0.784901516432009
ANOS1	-0.154612148105932	4.22025676288359	0.462527188439907	0.496445250746557	0.784901516432009
ZNF714	0.0392767646938107	6.54648555292826	0.462492207070852	0.496461534470898	0.784901516432009
METTL18	0.0845985664356628	4.83671484333526	0.462490600556862	0.496462282320062	0.784901516432009
ZDHHC4	0.0389607569665649	6.68838998760338	0.462401561938464	0.496503733704157	0.784901516432009
SKA1	0.0810942556274789	4.95103487798506	0.462364835049186	0.496520833382985	0.784901516432009
PGF	-0.0873353053726191	4.74433320780475	0.46217753700887	0.496608052960292	0.784901516432009
EPS15	-0.0561480920754568	5.6468510853192	0.462151185154653	0.496620326372005	0.784901516432009
ERVFRD-1	0.119444847416545	4.1337864052822	0.462106812035884	0.496640994368182	0.784901516432009
EMC8	-0.0554501986354488	5.67658038116	0.462077131812293	0.496654819555545	0.784901516432009
STK4	-0.0418650420281211	6.43510900598904	0.46206425940602	0.496660815784596	0.784901516432009
WDR33	-0.0473253517076553	5.96098643267095	0.462022402693947	0.496680314337853	0.784901516432009
ZNF630	0.128333674006504	4.41108881343144	0.461930378370823	0.496723187538753	0.784901516432009
HDHD2	0.0509975631873352	6.18903590776818	0.461225897625468	0.497051604971917	0.785350403859286
DIRAS1	-0.142643573807488	4.21371494826577	0.460988116328565	0.497162537468477	0.78537593540976
RBM19	0.0535041175647584	5.82081933443132	0.460924065919642	0.497192426156404	0.78537593540976
LRMDA	0.0816582221970175	4.93762188588314	0.46090614713637	0.497200788377915	0.78537593540976
ERICH2	-0.124100199685892	4.36630823445825	0.46019419418775	0.497533230258863	0.78583097684546
GNS	-0.0430792197906746	6.18195654448226	0.459931548347129	0.497655965879625	0.785868225610712
UBE3C	-0.0633650323376093	5.26138362073522	0.459822128643509	0.497707113313057	0.785868225610712
DAW1	0.083117640684555	4.99190591375806	0.459780212766532	0.497726708934052	0.785868225610712
RIOK3	-0.0429755727927658	6.20684521893652	0.459763996029835	0.497734290588356	0.785868225610712
WRN	-0.0885694997099006	4.87623673601974	0.459504721972451	0.497855532998188	0.785989589131286
GYS1	-0.077566149368903	4.94681788169199	0.459212842608792	0.497992082135275	0.786135094365419
SPTBN4	0.166696705069395	4.18040851850383	0.459057954786317	0.498064568608218	0.786179452739396
ANKRD17	0.0491104821462532	5.85802522893215	0.45882064826327	0.498175661102749	0.786284736183558
PTX3	-0.0705141349503568	5.83735660879753	0.458679020814088	0.498241982440806	0.786319343579395
AP1S1	-0.12046231272418	4.47071157649335	0.458534253726953	0.49830978944699	0.786356289262748
JDP2	0.0783947085354061	5.24854147033845	0.458363184374605	0.498389936216774	0.786404075998096
FAM114A2	-0.0553207680982335	5.65878466751654	0.458171055030107	0.498479975697243	0.786404075998096
ZYX	-0.0661997944125231	6.07964648805642	0.458121246124563	0.498503322632103	0.786404075998096
ERF	-0.112746373949248	4.4741101109138	0.458090639758041	0.4985176696763	0.786404075998096
CPZ	0.14156789127596	4.17006999112633	0.457622018448518	0.498737427967316	0.786597028293593
TTC14	0.0465243467132424	5.95867946282705	0.457461625593226	0.498812681301033	0.786597028293593
NXPE3	0.0511032760920309	5.78453207855989	0.457380471701697	0.49885076451785	0.786597028293593
PABPC4	-0.0577437047288447	5.61410506522626	0.457367082700443	0.498857048069128	0.786597028293593
CAPRIN2	-0.0594766619435218	5.35708622697161	0.457342555613309	0.498868559149147	0.786597028293593
SNN	0.0460792526817691	6.34054085223485	0.457261830128573	0.498906448501029	0.786597028293593
NPIPB13	-0.0785291164540007	4.95268065906106	0.457095614263835	0.498984479009831	0.78660569756951
APP	0.0293266877117323	7.36557211918991	0.456997946070317	0.499030339262962	0.78660569756951
SPDYE3	0.0940201706258416	4.76277759469877	0.456966343683916	0.499045179741903	0.78660569756951
MRPS35	-0.0467795948734354	6.37797041172371	0.456619726086274	0.499208000435568	0.786792321028188
TMEM241	-0.0744420230055475	5.0972085967265	0.456523856935348	0.499253050052758	0.78679331101828
ZHX2	0.0915357860747372	4.78934176745772	0.456378337191666	0.499321444015088	0.786804449499843
PNPLA2	-0.10451355347442	4.63430237719233	0.456319797320134	0.499348962106353	0.786804449499843
STEAP2	0.0570967207359433	5.58335943601497	0.455887549995623	0.4995522300796	0.786902370099414
TPT1	-0.0378733968540209	10.1661372476337	0.455873744222799	0.499558724673283	0.786902370099414
SOX7	-0.105444110705946	4.58499310815146	0.455675598790208	0.499651953201796	0.786902370099414
WNT7B	0.10779516752383	4.57976207552842	0.455650025093462	0.499663987918224	0.786902370099414
OR10G3	0.0470052336915939	6.08060783887395	0.455627015139498	0.499674816584056	0.786902370099414
STRA6	0.0990633122665384	4.71400696440307	0.455620944170619	0.499677673696258	0.786902370099414
SNTN	-0.116129499849916	4.45263894057361	0.455270836761485	0.499842487721418	0.787091940124622
GRID1	-0.145680199066103	4.26261258221747	0.454714420043047	0.500104612266726	0.787434695747911
