genes	logFC	logCPM	LR	PValue	FDR
HMGXB4	-0.157412734807256	5.51458833969489	3.4343057250174	0.0638554185263046	0.176559626740499
BAX	0.195267232245044	5.27661908096176	3.43425636790874	0.0638573266090582	0.176559626740499
CADM3	0.150396517622816	6.12284595681432	3.43285658881342	0.0639114656018438	0.176681735405003
SMIM3	-0.328222872197336	4.41689884509732	3.43157194212921	0.0639611947163023	0.176791616856296
FAM187A	0.236523948865449	5.00066827609402	3.42994618884529	0.0640241873479794	0.176936407577739
TRAF6	-0.242854470028923	4.68551207198783	3.42949042231896	0.064041858684603	0.176936407577739
HAGH	0.116243322571204	6.25745517334088	3.4294468789343	0.0640435472550183	0.176936407577739
MTERF1	-0.228037669693753	4.91304532585124	3.42878044391585	0.064069396887221	0.176956030226082
ECSCR	0.326653644673026	4.1396530900778	3.4284959674261	0.0640804345288747	0.176956030226082
TMEM214	0.204492827411462	5.10563825287822	3.42848602646137	0.0640808202733652	0.176956030226082
FAIM2	0.334269965687623	4.44215612446398	3.42823368608515	0.06409061279925	0.176956030226082
TMPRSS4	0.232836159834426	4.79353650653506	3.42645096820979	0.0641598398833365	0.177119557982178
ZNF789	-0.162900256586466	5.39558605463215	3.42530789713794	0.0642042699542821	0.177214590841553
DHX8	-0.105299482324272	6.35106380812796	3.42252572597675	0.064312547470214	0.177485796321663
UMAD1	-0.243481808643004	4.79959345744312	3.42028505454817	0.0643998923146591	0.177699157606674
CAMSAP1	-0.241553025636683	4.81964915160042	3.41799903782731	0.0644891352154715	0.177901915786785
CD200R1	-0.320195835710511	4.13531843588321	3.41763764540947	0.0645032555437166	0.177901915786785
XG	-0.320194540518051	4.13425564002658	3.41763122895593	0.0645035062772545	0.177901915786785
PSMD13	-0.100303923659075	6.99218049637567	3.41217082866416	0.0647172578891219	0.178451202736463
PI4K2B	-0.406117501087841	4.23808657766324	3.41202908700441	0.0647228165299819	0.178451202736463
HNRNPA1P48	-0.0972254018370267	7.68601913773405	3.41116027666328	0.0647568995419347	0.178517385943463
VGF	-0.643084037681918	5.27006427895182	3.40925740303385	0.0648316152841558	0.178676231661068
LILRB4	0.398462172215796	4.21111719152272	3.40917898539726	0.0648346963011338	0.178676231661068
LTN1	-0.217979237637341	4.98655542463322	3.40707488663151	0.0649174243882692	0.178876387797919
LSP1	-0.311615577596229	4.48656263564694	3.40353277672784	0.065056946145575	0.179232949157011
SLC4A2	0.249223274721683	4.7332714444884	3.40321898950003	0.0650693214726945	0.179239163596324
KCNIP2	0.351490374817286	4.4290497856159	3.40195010002708	0.0651193903167758	0.179349190062313
GGCX	0.0857783706774439	7.14534254803104	3.40162155615013	0.0651323609611989	0.179357023840913
PDE9A	0.273906885431028	4.70684489553666	3.40109006623874	0.0651533495882661	0.179386931121929
BDH1	0.206281635834875	5.02953493400358	3.40031191794753	0.0651840918189556	0.179406920037206
TTC32	-0.27958062785247	4.59859860388159	3.40015054312096	0.0651904691769708	0.179406920037206
ACHE	-0.450504071789818	4.15506804347364	3.40013718981264	0.0651909969150551	0.179406920037206
ING1	0.158652222975817	5.4574217825048	3.39834439632108	0.0652618915931811	0.179574122090791
HSPA4L	-0.113111622283802	6.32762735354179	3.39796211499191	0.0652770192641477	0.179587847966229
ALAD	-0.149661078457892	5.6588168873485	3.39707439355607	0.0653121626956492	0.179629580288207
URM1	0.154120516562281	5.49108474272831	3.39706659279773	0.0653124716043391	0.179629580288207
FOXH1	0.228859222708578	4.89300696243536	3.39493600218475	0.0653969010382297	0.179833862938849
KDM3A	-0.201046792295239	5.04442351974765	3.38873452610676	0.0656433122222758	0.180455788843902
ING2	-0.239508698038531	4.8463719786171	3.38873126252338	0.0656434421590593	0.180455788843902
POLB	-0.151920440458271	5.47986118094961	3.38450578262382	0.0658119066009573	0.180870485174062
ST8SIA2	0.440944524895976	4.28934851816275	3.38443537590251	0.0658147175331316	0.180870485174062
UXS1	-0.280518400689356	4.6083653899119	3.38132719399073	0.0659389370567343	0.181183750100664
ARL17B	0.189191291875341	5.13575789528136	3.37431729317768	0.066220010086366	0.181927845300095
FSBP	-0.316481266475983	4.39551163351642	3.37231030427756	0.0663007188909022	0.18212132955888
OR2A5	-0.182391899161559	5.4029356307005	3.37196164537619	0.0663147505253514	0.182131626811137
HCN4	0.331655964472763	4.57103209381231	3.37107431957401	0.0663504748983258	0.182201490139403
PIGW	0.257216088678418	4.65735795485171	3.36881483656288	0.0664415361556297	0.182423265910481
CMC4	-0.208637366285137	4.91767077725698	3.36850886088433	0.0664538777889207	0.18242887219426
OOEP	-0.374457283054064	4.16773518720782	3.36804944516811	0.0664724130775007	0.182451476898914
PTPRJ	0.275208401819307	4.60048273704642	3.36693591080791	0.0665173619316253	0.182527297174225
PAFAH2	0.192018971546165	5.05347493806609	3.36685455510604	0.0665206472030049	0.182527297174225
AVPI1	0.356675484059707	4.42293431949294	3.36593269439771	0.0665578855026609	0.182601187735925
TMEM132D	0.338637078864017	4.14631707509782	3.36540755082844	0.0665791084826682	0.182631124275208
ZNF830	-0.143886486425679	5.83797388103611	3.36469773311063	0.0666078063139173	0.182676681273833
TPST1	0.179984958877396	5.90530182772132	3.36448662419565	0.0666163439672363	0.182676681273833
IDI2	0.412539821110845	4.21125687838272	3.36314377571034	0.066670678738178	0.182797377989258
SERPINH1	0.132096038034879	6.46339408959747	3.36019331899018	0.0667902274475901	0.183096812962655
GOLGA6L22	0.297489966898193	4.5147336519259	3.35931767481901	0.0668257514802251	0.183165848068361
OXSR1	-0.209184499255361	4.9262354551851	3.35902722056477	0.066837539385296	0.183169812407916
FOXG1	-0.380889383547428	4.18306341528973	3.35822507035749	0.0668701056942143	0.183230710404691
TRAF2	0.239336827765415	4.87599199599324	3.35610152551709	0.0669564008781689	0.183437948158955
TACC2	0.120798820025768	6.03868308035977	3.35585441324298	0.0669664505869356	0.183437948158955
ACSL1	0.329191623278929	4.41777164012397	3.35539583964805	0.0669851044014897	0.183460672515724
NVL	-0.125521165059505	5.93279639122208	3.35441862147712	0.0670248741185452	0.183541213727222
ZNF143	-0.192861312961894	5.0921223047465	3.35371125500956	0.0670536774589978	0.183590499883251
FMNL1	0.322195565374997	4.45554746549863	3.35346757685943	0.0670636028819239	0.183590499883251
TCEAL6	-0.245784384050869	4.66165557489849	3.35047086897805	0.0671857923212109	0.183896577591298
TMUB2	-0.111038686487451	6.24777194768617	3.35006173675811	0.0672024929568435	0.18391386824036
HEPACAM	-0.151617456728859	6.31049322405167	3.34855960204851	0.0672638476345122	0.184053339920049
CAPS2	-0.272884984755454	4.54325332510948	3.34813252760097	0.0672813024144003	0.184072664251445
CCDC151	0.223310536890133	5.00025838177063	3.3469652947183	0.0673290325991573	0.184174799289
FAM174B	0.376931342684429	4.35297050836204	3.34599551776569	0.0673687159925206	0.184254894635504
TDP2	0.176949902184556	5.31777883333802	3.34516932379825	0.0674025436739802	0.184318952223798
CPLANE2	0.386110908279537	4.17974501851678	3.34218816060309	0.067524755436136	0.184624647774752
NECAP2	-0.117966056238522	5.98098098170183	3.34139391559694	0.0675573551820574	0.184685271644482
SH3RF3	0.252132787965282	4.80703043048726	3.34047214302137	0.0675952103852249	0.184760241719615
KLF5	0.395979089800701	4.22286995069216	3.34010975187152	0.0676100992141011	0.184772423588977
CYP17A1	0.26958610506671	4.60297311562585	3.33969283451495	0.0676272325873466	0.184790734894644
ZMYND19	-0.240654616029705	4.7259101756547	3.33772182261151	0.0677082949179346	0.184983698841039
METTL17	-0.113848641050531	6.3700069983489	3.33719664082474	0.0677299117314478	0.18501421909121
TM4SF19-TCTEX1D2	-0.342632341513322	4.32923990749145	3.33675489586358	0.0677480999458116	0.185035365649995
KLHL23	-0.172157499258774	5.25362153693638	3.33566781087359	0.0677928813499	0.185129126498524
NEDD1	-0.160532241466527	5.30569256987189	3.33473122762462	0.0678314883605945	0.185205999975775
CAMK2A	0.304513891665033	4.49678397993317	3.33235606370022	0.0679295007154542	0.185445024147985
RCC1L	0.19612614718322	5.1811997622498	3.33206062814457	0.0679417025998344	0.185449751340463
HEXDC	0.16322045400872	5.63004482962346	3.32644169895889	0.0681742186341422	0.186055741209234
ANKIB1	-0.126800271406288	5.9692499070705	3.32609593223231	0.0681885545187685	0.18606619590763
FICD	0.14703005385558	5.64293803103383	3.3256008990133	0.0682090847753972	0.186066830422812
OR6C4	-0.277992399506159	4.60464109697889	3.32533761745941	0.0682200064078203	0.186066830422812
ZNF718	0.275983269039444	4.58001949510546	3.32533048187838	0.0682203024370901	0.186066830422812
GLB1	-0.128383520615953	6.22820553292176	3.32507288156359	0.0682309902560639	0.186067328624388
BRINP2	-0.36779887756416	4.15816353131397	3.32252151561885	0.0683369430041464	0.186314325029344
NKD1	-0.409681913737998	4.932670013135	3.32238536056877	0.0683426021745509	0.186314325029344
FP565260.6	-0.300076308247385	4.46481281326464	3.32185803159598	0.0683645248912812	0.186341191893387
TAB1	0.22624630732975	4.96865753268714	3.3215820752506	0.0683760002585021	0.186341191893387
FBXW12	-0.326359534739132	4.39223481013629	3.32138926847762	0.0683840191569002	0.186341191893387
PEX10	0.15933108899553	5.58837126536894	3.32082630067742	0.0684074389334063	0.186376335700429
GFRA1	0.388284719351992	4.23277840835246	3.32054549219325	0.0684191239305985	0.186379502162221
REM2	0.403894765628519	4.23675401053736	3.31746735686431	0.0685473512966335	0.186700090137778
EVI2A	0.393470292448405	4.22143207490484	3.31331172179119	0.0687208725367553	0.187143925948802
CHMP2B	-0.168388669777126	5.47600180041508	3.31205539348792	0.0687734237990555	0.187258244785376
AUP1	0.113843716233131	6.35225053654651	3.31081999938783	0.0688251413258553	0.18737025870943
RAVER2	-0.315556398241661	4.4079990299673	3.31031717946132	0.0688462028801488	0.187398792901982
TMEM63A	0.15366309341748	5.74812836803113	3.30796490958204	0.068944823737433	0.187638401665245
ERCC6L	-0.372570186317586	4.28910451473751	3.30574860262169	0.0690378825497999	0.187862801616539
PORCN	0.329801546641459	4.39611516738375	3.30289480991291	0.0691579062622375	0.188104451702514
CALU	-0.0968999771111474	8.07906295303212	3.30287991842454	0.069158533148009	0.188104451702514
ICAM1	0.390193660287107	4.60977531981287	3.30287958263983	0.0691585472835803	0.188104451702514
IQSEC2	0.220361654635569	4.92575357778678	3.30133316426009	0.0692236798619832	0.188252697330792
KCNE3	0.279883611065969	4.5906379377851	3.29929162628838	0.0693097666109459	0.188457873228903
F8A1	0.270544332389766	4.68393400430778	3.29670077600758	0.0694191815413746	0.188653023276457
STAG1	-0.19942717532782	4.98207538377492	3.2965868984486	0.0694239949761012	0.188653023276457
ZSWIM6	0.189620976955117	5.29124144379882	3.29653467628111	0.0694262024487712	0.188653023276457
HAP1	-0.147919489227517	5.65270333280713	3.29635163265681	0.0694339404419223	0.188653023276457
STX5	0.225568677733304	4.9018610514937	3.29633145973514	0.0694347932892516	0.188653023276457
SSH1	0.118190554359616	6.04481384682414	3.29573367781342	0.0694600707078286	0.188692756499549
MYOZ3	0.317933402061361	4.46160471854051	3.29355564317575	0.0695522530205683	0.188888845698202
MPI	0.100963679064502	6.51639453611928	3.29352425567794	0.0695535824098733	0.188888845698202
ARHGAP26	0.138451045156167	5.79619631234036	3.29025549344885	0.0696921769223366	0.189220140139943
TCFL5	0.212696486258242	4.9186501711655	3.29014328892868	0.0696969396043917	0.189220140139943
PCIF1	0.204899280134029	4.9399325921482	3.28971382038236	0.0697151722330838	0.189240633040978
SLC12A9	0.136480654557746	5.86638237794542	3.28736118102466	0.0698151416655925	0.18947606382246
BPIFB2	0.409081581994191	4.19300346640846	3.28716937325927	0.0698232988126238	0.18947606382246
TOP3A	0.201496275477864	5.15278604221336	3.28606743055576	0.0698701816978106	0.189574242988913
SPATA20	0.157761653955307	5.53272870444653	3.28457312604365	0.069933811723923	0.189717824054851
SLC29A2	-0.374662178423883	4.28650982727082	3.28419493423894	0.0699499256098323	0.189732478162535
C7orf31	0.290548476841424	4.56849945220904	3.28387426672356	0.0699635916319316	0.189740489202997
DNAH12	-0.31492121290701	4.75607644292181	3.28300382564339	0.0700007019983579	0.189812068860214
DNAJB9	0.202329955591967	5.11910464314226	3.28088761938091	0.0700910122273678	0.190006289201484
MFSD11	0.16292557112578	5.3101609153402	3.28082272696605	0.0700937835164011	0.190006289201484
PDXP	0.257127504872845	4.8028599264097	3.28039891212183	0.0701118857967594	0.190026277158715
PLPPR5	0.412007469804224	4.18697315520797	3.2793188825452	0.0701580394235744	0.190110216785077
TPM2	-0.172972883145583	5.9398678912645	3.27917190342043	0.0701643228954408	0.190110216785077
COCH	0.272757856007437	4.63568707432738	3.27849564790461	0.0701932411104318	0.190159480964816
NACAD	0.243513575373386	4.94653274486326	3.27763138667945	0.0702302174546015	0.190230556897982
XKR6	-0.31509135518982	4.45659378010699	3.2761551759163	0.0702934235508331	0.190372648001889
PECR	-0.183431569803726	5.06266522258414	3.27361630279665	0.0704022715974709	0.190638286887999
RTN4IP1	-0.246477272161877	4.7304663408856	3.27213014014325	0.0704660709757846	0.190754787137008
GPX7	-0.169739497582339	5.25012217169661	3.27182138726153	0.0704793331747101	0.190754787137008
HARS	-0.0999784202720095	6.46777298643281	3.27171222636667	0.070484022721214	0.190754787137008
PWP2	-0.256665910970533	4.81587896508447	3.27161094445182	0.0704883740860275	0.190754787137008
AOX1	-0.349552184248682	4.14722471726942	3.26838614581108	0.0706270713248412	0.191076279794386
SH2D7	0.351372646115705	4.35548553420722	3.26834717833322	0.0706287490861474	0.191076279794386
GPR78	0.350049142849005	4.15316265915382	3.26752957504551	0.0706639611896182	0.191142345844612
PIP5K1B	-0.352803211371255	4.14754085205029	3.26639983353613	0.0707126472428689	0.191244832488272
THRSP	-0.376308720049759	4.20504203581152	3.2642324384388	0.0708061514572688	0.191468481620022
TIGD5	0.261235601385357	4.62020292815896	3.26336115881946	0.070843776898512	0.191511148659205
CARMIL2	0.338484433479773	4.1462095021331	3.26316110214889	0.0708524191925445	0.191511148659205
PUSL1	0.282915164266248	4.75613036996148	3.26278704543051	0.0708685811849183	0.191511148659205
HIGD2B	0.387691723433562	4.21513917444192	3.26263406579625	0.0708751921644895	0.191511148659205
XAB2	0.387689654667102	4.21536628596824	3.26261554648687	0.0708759925169991	0.191511148659205
IFIT2	-0.220607283906455	5.86613592422332	3.26230144615658	0.0708895685254864	0.191513182963468
DGCR6L	0.138203000011475	5.7381546843529	3.26209783122056	0.070898370635245	0.191513182963468
INHA	0.336541417105761	4.14616088821262	3.25842701072752	0.0710572582554808	0.191913107383513
LAIR1	0.190380968712411	5.12239996024023	3.25727082074985	0.071107381699529	0.192019201808516
HEXB	-0.199810899733852	5.24421626127293	3.25624941859587	0.0711516933048645	0.192109571923134
EPCAM	-0.352694803380239	4.14766722902121	3.25395476056237	0.0712513506559435	0.192349325227568
ZNF736	-0.266750525467942	4.55686872688005	3.25299187580475	0.0712932134302646	0.192433007661818
KIF22	-0.170781863425276	5.56198921815635	3.2509665799376	0.0713813520772018	0.192623164233594
LMNTD2	0.369720869026603	4.16579727600975	3.25087331111362	0.0713854138453765	0.192623164233594
ABRA	0.41469971574796	4.16908580227215	3.24957169452964	0.0714421238598791	0.192735699079691
RASSF7	0.385592725352968	4.26599262819091	3.24913606643759	0.0714611144827549	0.192735699079691
CHRNA9	-0.450572473893727	4.32379406852893	3.24910946222712	0.0714622744329338	0.192735699079691
DENND5A	0.14440873891097	5.66651862084573	3.24891748208449	0.0714706454130199	0.192735699079691
FAM114A2	-0.145270470648526	5.65982579295753	3.2463416860827	0.0715830604840736	0.193009463737846
AGTPBP1	-0.239815397624101	4.76455921457258	3.24598023442513	0.0715988504199463	0.193022654282814
GPX8	-0.161605829211912	5.72403082638304	3.24322223881933	0.0717194558412046	0.193318368872229
TMEM158	-0.234515567963186	5.50294587883863	3.2399707577452	0.0718619208384812	0.193658284228742
LRRC57	0.0904518797220808	6.9530763534696	3.23965653046957	0.0718757049042834	0.193658284228742
TMEM176B	0.385380374163609	4.29138534233909	3.23959594920058	0.0718783627213049	0.193658284228742
ARID4A	-0.130441557569681	6.02957767491704	3.23857295620098	0.0719232593104978	0.193749774738789
RXRA	0.194192511701824	5.21865357943995	3.23804957590062	0.071946240779621	0.193750433343118
